Month,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Bright Sunshine(hours),Mean Wind Speed(km/h),Total Rainfall(mm),rain_tmr_mm,rain_tmr_class
9,1005.5,25.8,24.9,24.2,92,87,0.0,50.0,31.0,0.0,0
10,1011.4,31.6,27.5,25.0,80,79,4.5,15.0,0.0,0.0,0
10,1010.5,31.4,28.0,25.8,73,57,6.4,17.0,0.0,0.0,0
10,1009.7,30.6,27.7,26.1,71,56,4.0,9.0,0.0,0.0,0
10,1008.8,31.3,28.0,25.2,57,53,10.3,17.0,0.0,0.0,0
10,1007.9,31.3,28.1,25.3,51,42,10.3,25.0,0.0,0.0,0
10,1008.4,32.1,28.4,25.9,57,68,6.9,19.0,0.0,25.4,1
10,1008.4,31.0,27.7,24.6,70,52,8.9,11.0,25.4,0.0,0
10,1009.0,28.6,26.2,25.1,72,59,6.6,12.0,0.0,0.0,0
10,1009.1,29.6,26.6,24.4,66,54,9.1,5.0,0.0,0.0,0
10,1011.2,30.1,26.8,24.2,66,28,10.6,21.0,0.0,5.1,1
10,1013.1,28.8,25.9,24.0,80,86,1.0,51.0,5.1,1.5,1
10,1014.1,27.4,25.3,23.7,84,87,0.9,46.0,1.5,0.0,0
10,1014.6,29.3,26.7,25.4,78,73,8.2,33.0,0.0,9.5,1
10,1015.6,27.2,25.6,24.5,87,88,0.5,34.0,9.5,0.0,0
10,1015.5,28.7,25.6,23.5,78,81,4.7,32.0,0.0,0.0,0
10,1012.9,28.5,25.8,24.7,79,80,5.4,,0.0,0.0,0
10,1009.9,30.5,26.5,24.2,74,38,9.9,,0.0,0.0,0
10,1010.8,28.5,26.0,24.4,71,45,8.4,,0.0,2.0,1
10,1011.1,26.8,25.8,24.6,83,87,0.3,,2.0,0.9,0
10,1013.4,25.3,24.5,23.0,83,88,0.2,,0.9,0.0,0
10,1014.9,27.0,24.9,24.1,78,88,1.1,,0.0,0.0,0
10,1013.7,28.0,25.7,23.8,74,57,6.9,11.0,0.0,0.0,0
10,1011.3,29.3,26.3,23.5,66,21,9.9,9.0,0.0,0.0,0
10,1010.6,28.0,26.2,24.4,71,28,8.4,10.0,0.0,0.0,0
10,1012.8,28.3,26.0,24.8,77,61,6.9,11.0,0.0,0.0,0
10,1015.0,27.7,25.2,24.1,76,47,8.3,17.0,0.0,0.0,0
10,1016.5,26.6,24.4,23.4,73,61,8.7,32.0,0.0,0.0,0
10,1017.9,27.9,24.5,23.1,73,40,8.4,25.0,0.0,0.0,0
10,1017.2,28.1,24.8,23.4,73,36,9.4,23.0,0.0,0.0,0
10,1016.0,27.6,24.8,23.0,76,48,7.7,22.0,0.0,0.0,0
11,1015.5,30.3,26.3,24.4,69,45,9.7,21.0,0.0,0.0,0
11,1022.8,26.2,22.9,19.6,45,41,9.8,48.0,0.0,0.0,0
11,1025.8,21.2,18.5,15.8,47,52,5.2,37.0,0.0,0.0,0
11,1022.9,24.4,21.0,17.1,53,51,6.6,22.0,0.0,0.0,0
11,1019.3,27.3,23.5,21.1,67,55,4.5,16.0,0.0,0.0,0
11,1015.8,27.1,24.2,22.3,79,63,8.8,20.0,0.0,0.0,0
11,1014.2,27.6,25.0,23.8,79,82,5.9,22.0,0.0,0.0,0
11,1012.9,26.8,25.3,24.4,85,80,0.3,15.0,0.0,0.0,0
11,1009.6,27.3,25.6,24.4,85,78,4.0,11.0,0.0,0.0,0
11,1007.2,29.0,26.4,24.9,78,29,10.2,12.0,0.0,0.0,0
11,1009.2,28.8,26.2,24.7,80,74,5.4,19.0,0.0,5.2,1
11,1012.6,27.8,25.8,22.7,82,82,0.9,20.0,5.2,0.2,0
11,1014.5,22.7,19.0,16.4,75,45,7.8,29.0,0.2,0.0,0
11,1015.1,19.5,17.6,15.6,74,83,0.2,25.0,0.0,20.2,1
11,1013.4,20.7,19.6,18.3,86,88,0.0,43.0,20.2,34.8,1
11,1014.8,20.7,17.4,12.8,88,93,0.1,34.0,34.8,0.0,0
11,1021.4,13.2,12.2,10.5,67,88,0.0,45.0,0.0,0.0,0
11,1023.5,15.9,12.3,9.7,72,87,1.4,26.0,0.0,0.0,0
11,1024.1,18.2,14.9,12.0,66,58,8.1,23.0,0.0,0.0,0
11,1024.9,18.6,15.5,13.2,62,68,7.5,35.0,0.0,0.0,0
11,1024.2,17.2,14.5,12.3,59,72,2.3,33.0,0.0,0.0,0
11,1021.4,19.1,15.9,13.0,56,42,9.0,26.0,0.0,0.0,0
11,1018.7,22.6,18.8,15.9,69,33,8.9,22.0,0.0,0.0,0
11,1016.4,23.7,20.4,17.8,78,17,9.6,11.0,0.0,0.0,0
11,1016.5,23.9,20.7,18.9,82,39,9.3,18.0,0.0,0.0,0
11,1016.4,22.9,21.2,20.4,82,86,5.1,30.0,0.0,0.0,0
11,1017.2,25.0,22.0,20.2,77,60,6.5,16.0,0.0,0.0,0
11,1018.8,23.2,21.1,20.2,76,42,9.0,28.0,0.0,0.0,0
11,1020.2,23.2,20.9,19.5,75,71,6.4,23.0,0.0,0.0,0
12,1021.5,21.9,19.0,16.8,74,26,9.5,20.0,0.0,0.0,0
12,1020.9,21.9,19.8,18.1,73,55,6.2,23.0,0.0,0.0,0
12,1021.3,19.7,17.4,15.1,60,11,9.5,30.0,0.0,0.0,0
12,1019.8,20.1,17.6,15.7,67,26,8.9,17.0,0.0,0.0,0
12,1019.7,20.1,17.3,14.8,58,16,9.7,22.0,0.0,0.0,0
12,1018.2,20.3,18.4,16.3,71,43,9.0,35.0,0.0,5.5,1
12,1017.7,19.1,17.9,16.8,85,84,0.0,45.0,5.5,14.1,1
12,1016.8,19.8,18.6,17.8,94,88,0.1,35.0,14.1,0.4,0
12,1015.6,20.4,19.7,18.7,91,88,0.0,19.0,0.4,0.0,0
12,1014.8,23.0,20.3,18.3,84,60,6.8,7.0,0.0,0.0,0
12,1016.6,24.0,21.0,19.4,84,64,8.0,19.0,0.0,0.0,0
12,1017.8,20.9,20.4,19.8,84,84,0.1,27.0,0.0,0.0,0
12,1017.9,22.9,20.6,19.1,83,44,8.0,11.0,0.0,1.0,0
12,1018.5,21.2,19.8,18.7,85,72,2.1,33.0,1.0,9.6,1
12,1018.1,20.6,19.0,15.8,89,84,0.2,32.0,9.6,3.8,1
12,1021.3,15.8,13.9,12.7,84,81,0.0,30.0,3.8,0.0,0
12,1023.4,14.1,12.9,11.5,75,85,0.0,28.0,0.0,0.0,0
12,1025.8,14.1,12.5,11.7,76,88,0.0,26.0,0.0,0.0,0
12,1027.8,15.3,13.3,11.5,67,86,0.8,26.0,0.0,0.0,0
12,1026.9,16.5,13.8,11.3,50,60,7.6,23.0,0.0,0.0,0
12,1026.0,17.1,14.7,12.9,55,78,4.6,25.0,0.0,0.0,0
12,1022.1,18.3,16.0,14.2,72,38,9.3,25.0,0.0,0.0,0
12,1019.1,20.7,18.0,16.1,76,82,5.1,24.0,0.0,0.0,0
12,1016.2,23.1,20.0,18.3,84,24,9.4,10.0,0.0,0.0,0
12,1015.3,22.4,19.9,18.0,81,48,7.1,5.0,0.0,0.0,0
12,1016.6,19.3,18.1,17.3,78,80,0.9,35.0,0.0,3.1,1
12,1016.8,18.6,15.7,10.6,86,83,0.0,36.0,3.1,5.7,1
12,1018.4,14.6,12.2,9.4,85,87,0.0,24.0,5.7,3.5,1
12,1015.1,16.9,15.5,13.8,92,88,0.0,30.0,3.5,2.5,1
12,1015.3,17.9,17.2,16.4,93,87,0.0,22.0,2.5,0.0,0
1,1018.1,18.1,16.2,15.0,73,84,2.7,37.0,0.0,5.2,1
1,1016.1,20.0,17.4,16.1,88,88,0.5,21.0,5.2,3.5,1
1,1017.1,18.3,17.0,15.8,87,85,1.4,21.0,3.5,0.0,0
1,1015.1,19.9,17.9,15.9,81,68,7.3,21.0,0.0,0.8,0
1,1015.6,18.5,17.3,15.9,84,85,0.1,42.0,0.8,1.2,1
1,1018.6,16.8,15.8,14.4,90,88,0.0,31.0,1.2,0.5,0
1,1021.3,14.7,13.7,12.6,84,88,0.0,25.0,0.5,0.9,0
1,1020.6,15.5,13.7,11.6,80,88,0.0,19.0,0.9,0.0,0
1,1018.9,17.1,15.1,13.6,78,76,3.2,30.0,0.0,0.0,0
1,1017.3,19.1,17.4,15.7,80,86,3.1,30.0,0.0,12.5,1
1,1018.3,18.2,15.0,12.0,89,80,0.0,26.0,12.5,0.0,0
1,1023.0,15.2,12.1,9.9,63,21,9.6,36.0,0.0,0.0,0
1,1026.8,15.9,12.9,9.8,53,45,9.5,22.0,0.0,0.0,0
1,1026.6,16.1,14.5,12.8,66,57,8.7,32.0,0.0,0.0,0
1,1025.0,18.4,15.8,13.8,68,36,9.0,31.0,0.0,0.0,0
1,1025.8,19.7,16.7,15.0,66,47,8.4,25.0,0.0,0.0,0
1,1025.9,19.8,16.5,14.6,77,38,7.7,27.0,0.0,0.0,0
1,1023.8,19.7,16.9,14.8,78,50,9.8,29.0,0.0,0.0,0
1,1021.0,20.2,18.1,15.9,80,85,5.0,28.0,0.0,0.0,0
1,1019.7,22.7,21.3,19.6,83,88,0.1,30.0,0.0,0.0,0
1,1018.5,24.0,22.3,21.3,87,81,1.6,27.0,0.0,0.0,0
1,1021.5,21.6,18.3,16.5,86,85,1.7,39.0,0.0,0.0,0
1,1022.7,16.6,15.5,14.9,86,88,0.0,26.0,0.0,0.0,0
1,1021.1,17.1,15.7,14.5,85,88,0.0,23.0,0.0,0.0,0
1,1021.1,21.7,18.4,16.1,78,87,1.1,20.0,0.0,0.0,0
1,1023.4,17.8,16.1,15.4,79,88,0.1,30.0,0.0,0.0,0
1,1019.6,18.9,16.9,15.5,84,87,2.0,27.0,0.0,0.0,0
1,1017.4,22.4,19.4,17.4,91,83,1.0,10.0,0.0,0.0,0
1,1019.4,19.5,18.4,17.4,89,84,0.2,26.0,0.0,0.0,0
1,1018.2,20.6,18.6,17.1,84,78,5.2,24.0,0.0,0.0,0
1,1016.5,24.5,21.4,19.2,83,46,9.7,7.0,0.0,0.0,0
2,1015.1,23.8,21.6,19.7,84,76,9.7,9.0,0.0,0.0,0
2,1015.5,20.8,19.0,18.2,89,86,0.0,21.0,0.0,0.0,0
2,1016.8,19.5,18.2,17.0,89,88,0.0,29.0,0.0,0.4,0
2,1017.7,18.1,17.2,16.3,91,89,0.0,33.0,0.4,0.0,0
2,1017.6,17.9,17.4,16.8,89,90,0.0,34.0,0.0,0.0,0
2,1017.4,18.0,17.5,16.9,90,92,0.0,29.0,0.0,94.1,1
2,1017.7,17.6,17.1,16.3,96,92,0.0,33.0,94.1,7.1,1
2,1015.9,19.0,18.0,17.2,97,88,0.1,20.0,7.1,0.0,0
2,1014.4,23.8,21.6,19.0,93,87,1.5,14.0,0.0,0.0,0
2,1013.2,25.8,24.1,22.8,85,84,1.2,21.0,0.0,0.0,0
2,1013.9,26.9,25.0,23.9,81,85,2.7,18.0,0.0,0.0,0
2,1020.0,24.5,16.7,11.9,79,87,0.0,24.0,0.0,1.7,1
2,1019.8,14.8,13.2,11.6,89,92,0.0,39.0,1.7,2.3,1
2,1015.5,16.3,15.4,14.6,97,96,0.0,27.0,2.3,0.6,0
2,1018.9,15.2,12.6,10.8,93,92,0.0,19.0,0.6,0.6,0
2,1022.3,11.2,10.2,9.1,88,88,0.0,28.0,0.6,1.0,0
2,1022.8,10.5,9.7,8.9,87,88,0.0,29.0,1.0,0.8,0
2,1024.1,10.5,9.1,8.2,84,94,0.0,28.0,0.8,3.7,1
2,1022.7,11.2,9.5,7.7,89,92,0.0,20.0,3.7,0.0,0
2,1020.0,15.9,13.2,10.7,80,88,2.0,19.0,0.0,0.0,0
2,1017.2,18.7,15.9,14.0,80,84,3.7,23.0,0.0,0.1,0
2,1015.6,19.1,17.7,16.7,87,88,0.1,18.0,0.1,0.0,0
2,1014.1,23.8,20.1,17.9,86,86,4.0,10.0,0.0,0.0,0
2,1010.3,24.4,22.3,20.2,88,87,1.4,19.0,0.0,0.4,0
2,1009.4,26.3,24.5,22.9,87,88,1.3,20.0,0.4,0.3,0
2,1009.7,25.8,24.6,23.0,88,88,0.4,15.0,0.3,0.0,0
2,1011.7,27.1,24.7,23.1,89,86,2.0,13.0,0.0,0.0,0
2,1014.3,26.2,23.9,22.0,91,87,1.7,9.0,0.0,0.0,0
3,1014.0,24.0,22.1,21.1,94,88,0.5,12.0,0.0,0.0,0
3,1012.0,26.2,24.6,22.5,87,83,0.4,12.0,0.0,0.0,0
3,1011.7,26.9,24.7,23.3,88,84,1.2,19.0,0.0,0.1,0
3,1011.2,25.8,24.5,23.0,88,86,0.1,18.0,0.1,0.0,0
3,1010.9,27.5,25.8,24.1,82,84,4.7,18.0,0.0,0.0,0
3,1012.3,27.4,25.7,24.6,84,82,0.9,19.0,0.0,4.9,1
3,1015.6,25.5,18.9,17.0,92,94,0.0,23.0,4.9,0.5,0
3,1017.4,17.8,16.7,13.2,94,98,0.0,33.0,0.5,2.7,1
3,1025.0,13.3,10.5,8.9,75,88,0.0,54.0,2.7,0.0,0
3,1027.6,16.8,12.1,8.1,48,35,10.3,31.0,0.0,0.0,0
3,1024.1,19.8,15.4,12.1,63,41,9.7,16.0,0.0,0.4,0
3,1019.7,17.8,16.8,15.7,85,84,0.0,21.0,0.4,0.0,0
3,1016.2,20.3,18.8,17.4,93,89,0.1,18.0,0.0,0.0,0
3,1014.4,21.6,20.0,18.9,96,88,1.2,18.0,0.0,0.0,0
3,1015.0,26.6,22.9,20.8,92,65,7.0,5.0,0.0,0.0,0
3,1020.4,21.9,19.2,17.8,86,85,0.0,23.0,0.0,0.0,0
3,1022.6,20.7,19.0,17.3,77,87,0.2,22.0,0.0,0.0,0
3,1020.2,24.4,20.9,18.7,79,60,9.0,5.0,0.0,0.0,0
3,1016.3,25.2,21.2,18.9,78,29,10.2,10.0,0.0,0.0,0
3,1013.4,24.5,21.9,19.7,82,79,1.0,6.0,0.0,0.0,0
3,1013.7,28.1,22.7,20.1,80,50,8.7,14.0,0.0,0.0,0
3,1013.3,25.5,21.5,19.3,77,66,8.3,23.0,0.0,0.0,0
3,1010.9,26.4,22.9,20.8,88,82,3.4,14.0,0.0,0.0,0
3,1010.2,29.1,24.4,20.3,86,71,4.7,5.0,0.0,8.9,1
3,1017.5,20.2,16.7,14.7,71,88,0.3,45.0,8.9,0.0,0
3,1021.2,20.9,17.5,14.7,52,28,10.3,34.0,0.0,0.0,0
3,1021.3,20.9,18.3,16.5,67,86,0.5,27.0,0.0,0.0,0
3,1020.3,24.7,19.9,17.0,66,32,10.0,21.0,0.0,0.0,0
3,1020.0,19.4,18.5,17.1,63,72,0.6,45.0,0.0,0.0,0
3,1018.2,20.5,19.0,17.9,83,87,0.1,40.0,0.0,0.0,0
3,1016.0,24.9,21.6,19.9,84,77,6.7,21.0,0.0,0.0,0
4,1013.6,26.2,23.0,21.1,89,82,2.3,9.0,0.0,2.0,1
4,1015.1,24.8,21.2,18.4,92,87,1.0,20.0,2.0,0.0,0
4,1017.6,18.4,18.1,17.6,88,88,0.0,42.0,0.0,0.0,0
4,1014.8,20.1,18.8,17.7,92,87,0.1,26.0,0.0,0.0,0
4,1012.4,21.7,20.5,19.4,95,87,0.1,15.0,0.0,0.0,0
4,1012.4,25.9,22.9,21.3,93,88,0.9,13.0,0.0,1.8,1
4,1016.7,22.4,19.6,18.1,91,88,0.0,36.0,1.8,9.6,1
4,1015.9,18.3,17.3,15.5,88,89,0.0,29.0,9.6,0.0,0
4,1013.4,21.0,19.3,17.7,87,85,1.8,15.0,0.0,1.7,1
4,1011.0,19.9,19.3,18.7,96,90,0.0,21.0,1.7,0.0,0
4,1008.8,26.2,23.6,19.9,91,84,0.9,18.0,0.0,0.0,0
4,1009.4,28.4,26.1,24.4,87,78,2.1,12.0,0.0,0.9,0
4,1013.8,29.5,24.6,19.5,91,83,3.8,22.0,0.9,0.3,0
4,1016.9,19.8,19.1,18.1,90,89,0.0,39.0,0.3,8.2,1
4,1018.1,19.7,16.6,13.5,94,87,0.0,28.0,8.2,0.0,0
4,1020.0,18.3,16.5,14.3,83,88,0.0,23.0,0.0,2.0,1
4,1019.2,19.6,18.4,16.4,84,88,0.0,34.0,2.0,3.1,1
4,1016.1,20.4,19.2,17.8,92,88,0.1,26.0,3.1,0.0,0
4,1012.3,25.5,22.0,20.2,89,80,5.2,15.0,0.0,1.1,1
4,1010.4,25.6,23.3,21.7,94,84,0.5,11.0,1.1,0.0,0
4,1010.0,28.4,26.0,23.7,87,85,2.0,16.0,0.0,6.8,1
4,1010.9,28.4,24.4,21.1,87,87,0.5,17.0,6.8,0.0,0
4,1016.7,25.9,21.0,18.7,70,74,6.4,27.0,0.0,0.0,0
4,1018.2,24.8,21.4,19.6,67,63,8.4,33.0,0.0,0.0,0
4,1017.4,23.6,20.6,19.2,73,84,1.7,37.0,0.0,0.2,0
4,1016.8,24.7,21.8,20.4,80,86,2.7,20.0,0.2,0.0,0
4,1016.0,24.8,21.6,19.8,76,85,0.7,11.0,0.0,0.0,0
4,1014.4,25.8,22.8,21.2,81,85,0.7,9.0,0.0,40.6,1
4,1015.3,24.2,21.1,18.1,89,87,0.4,28.0,40.6,0.6,0
4,1016.7,26.0,21.3,18.2,84,78,6.9,25.0,0.6,0.0,0
5,1015.4,28.1,23.5,20.8,82,71,7.3,12.0,0.0,0.0,0
5,1013.3,28.5,24.8,22.3,80,45,9.1,5.0,0.0,0.0,0
5,1012.1,27.8,24.2,22.2,82,46,8.8,16.0,0.0,0.0,0
5,1009.6,26.8,24.1,23.0,88,84,2.2,21.0,0.0,0.0,0
5,1007.5,27.8,25.9,23.6,87,88,1.0,11.0,0.0,0.2,0
5,1007.0,28.7,27.3,26.0,87,85,0.7,26.0,0.2,29.1,1
5,1007.0,28.3,25.3,23.0,92,87,0.9,18.0,29.1,0.0,0
5,1006.8,27.2,25.6,24.5,92,84,3.6,10.0,0.0,3.9,1
5,1005.9,30.0,27.0,24.6,86,84,5.9,14.0,3.9,27.6,1
5,1008.1,26.4,23.9,21.9,94,84,0.0,10.0,27.6,0.3,0
5,1011.7,26.4,23.9,22.6,89,91,1.9,26.0,0.3,0.0,0
5,1012.2,26.6,24.0,23.2,87,88,2.4,27.0,0.0,0.7,0
5,1010.7,26.1,23.9,22.6,90,88,1.8,25.0,0.7,0.0,0
5,1009.0,25.7,24.5,23.7,93,87,1.1,20.0,0.0,11.9,1
5,1009.6,26.5,23.9,23.0,92,88,2.4,24.0,11.9,0.8,0
5,1011.1,26.9,24.1,22.7,92,85,3.2,23.0,0.8,0.0,0
5,1011.6,27.3,25.2,24.1,89,80,3.9,19.0,0.0,0.0,0
5,1010.2,29.6,27.3,25.0,85,72,3.9,8.0,0.0,55.7,1
5,1009.2,28.8,26.0,22.6,89,79,0.2,16.0,55.7,8.1,1
5,1010.1,29.9,25.9,22.6,87,73,4.4,13.0,8.1,0.0,0
5,1008.7,30.7,28.5,26.3,84,82,2.8,20.0,0.0,0.0,0
5,1004.5,29.6,29.0,28.2,82,86,0.2,38.0,0.0,10.1,1
5,1003.2,29.0,26.0,23.9,80,81,0.0,21.0,10.1,0.0,0
5,1006.9,29.5,25.6,22.7,65,30,12.3,16.0,0.0,0.0,0
5,1008.0,29.6,25.9,23.1,75,32,12.4,18.0,0.0,0.0,0
5,1007.5,29.9,26.6,24.1,77,72,9.6,31.0,0.0,0.0,0
5,1007.6,27.5,26.1,25.0,86,84,0.5,27.0,0.0,0.0,0
5,1008.4,29.6,26.9,24.9,84,74,8.6,14.0,0.0,22.6,1
5,1006.9,29.2,27.0,24.6,89,87,0.4,15.0,22.6,5.3,1
5,1006.3,28.9,26.5,25.5,91,87,0.6,5.0,5.3,0.3,0
5,1007.9,25.7,24.7,23.9,89,88,0.0,26.0,0.3,16.1,1
6,1008.0,26.8,24.2,21.2,84,88,1.7,34.0,16.1,29.3,1
6,1008.3,23.4,21.7,20.4,97,93,0.0,45.0,29.3,1.0,0
6,1010.2,25.3,22.7,20.5,90,86,3.2,17.0,1.0,0.0,0
6,1010.1,26.8,24.7,22.8,85,89,1.1,7.0,0.0,8.2,1
6,1009.6,28.0,24.9,22.9,85,84,3.4,15.0,8.2,0.0,0
6,1010.3,28.2,25.2,23.5,80,59,8.5,15.0,0.0,0.0,0
6,1010.8,28.5,25.5,23.9,80,49,10.8,14.0,0.0,0.0,0
6,1009.5,28.7,25.6,24.0,84,84,6.0,20.0,0.0,16.7,1
6,1007.9,27.1,25.6,24.3,93,87,0.0,17.0,16.7,58.4,1
6,1008.5,26.5,25.4,24.8,97,92,0.0,8.0,58.4,0.0,0
6,1008.5,30.1,27.2,25.5,87,83,4.5,9.0,0.0,0.0,0
6,1008.2,30.7,28.1,25.8,83,85,4.8,6.0,0.0,29.0,1
6,1007.4,29.6,28.4,26.0,87,84,0.4,26.0,29.0,6.4,1
6,1006.9,31.2,29.3,27.1,83,86,2.2,32.0,6.4,0.1,0
6,1006.4,30.1,29.3,28.6,84,86,0.0,30.0,0.1,3.8,1
6,1006.8,30.6,29.4,27.8,83,86,1.1,32.0,3.8,0.0,0
6,1007.6,31.4,29.7,28.9,80,83,2.1,30.0,0.0,0.0,0
6,1008.1,31.4,29.8,28.7,78,83,5.1,29.0,0.0,0.0,0
6,1008.2,31.5,29.7,28.6,77,74,8.3,23.0,0.0,1.9,1
6,1007.3,31.5,29.5,27.9,79,85,4.3,24.0,1.9,1.4,1
6,1007.5,32.0,29.6,28.3,78,76,4.7,20.0,1.4,4.6,1
6,1008.6,31.5,29.3,27.9,80,82,4.1,18.0,4.6,41.0,1
6,1007.7,30.1,28.0,24.4,85,84,1.9,16.0,41.0,39.0,1
6,1003.6,30.2,29.0,25.6,84,88,1.0,31.0,39.0,2.9,1
6,1001.8,29.8,28.8,27.6,83,88,0.1,32.0,2.9,127.6,1
6,1005.1,27.8,26.1,25.0,93,92,0.0,16.0,127.6,44.2,1
6,1006.9,26.6,25.6,25.0,95,88,0.0,17.0,44.2,43.2,1
6,1007.3,28.6,25.5,24.5,96,90,0.1,13.0,43.2,0.1,0
6,1009.0,30.3,27.3,25.0,90,54,6.4,13.0,0.1,0.0,0
6,1008.9,32.7,29.1,26.9,81,32,6.7,6.0,0.0,0.0,0
7,1008.4,32.4,29.5,26.9,76,33,11.8,10.0,0.0,0.0,0
7,1007.7,32.8,30.0,27.8,76,35,12.4,19.0,0.0,0.0,0
7,1008.4,32.7,30.1,28.3,76,46,10.1,26.0,0.0,0.0,0
7,1008.4,32.7,30.1,28.7,79,55,11.2,30.0,0.0,0.0,0
7,1006.7,33.0,30.1,28.6,78,54,11.1,36.0,0.0,0.0,0
7,1006.9,31.7,30.0,28.8,79,83,7.7,33.0,0.0,0.0,0
7,1008.2,32.1,30.2,28.9,78,78,9.4,24.0,0.0,0.4,0
7,1008.1,33.6,30.6,28.4,76,69,10.6,23.0,0.4,1.7,1
7,1008.2,31.1,29.8,27.9,76,83,8.1,22.0,1.7,3.9,1
7,1009.0,33.0,29.8,27.0,76,64,10.2,18.0,3.9,1.8,1
7,1008.9,32.8,30.0,27.3,76,61,11.2,18.0,1.8,0.0,0
7,1008.4,33.5,30.2,28.2,75,55,10.1,16.0,0.0,0.0,0
7,1008.5,32.7,29.9,28.3,79,61,9.0,12.0,0.0,0.0,0
7,1008.4,33.9,30.2,28.3,79,73,7.9,18.0,0.0,8.4,1
7,1007.5,32.5,29.2,26.4,86,89,4.9,23.0,8.4,17.8,1
7,1008.3,31.7,27.6,25.3,88,77,8.3,23.0,17.8,40.0,1
7,1010.5,31.9,27.7,23.6,89,85,9.6,19.0,40.0,1.1,1
7,1011.1,32.1,28.1,24.4,86,61,10.0,7.0,1.1,0.0,0
7,1009.3,33.6,29.7,27.3,77,33,10.9,6.0,0.0,0.0,0
7,1008.6,33.0,29.5,27.8,81,57,9.1,10.0,0.0,29.6,1
7,1007.4,30.0,27.4,24.8,91,88,0.9,29.0,29.6,182.4,1
7,1006.9,29.5,27.2,24.6,93,88,0.2,35.0,182.4,14.6,1
7,1007.8,30.1,27.6,25.4,91,86,1.5,17.0,14.6,1.1,1
7,1008.1,31.9,28.3,25.6,86,80,9.0,13.0,1.1,0.0,0
7,1007.5,32.3,29.2,27.1,81,58,10.6,8.0,0.0,0.0,0
7,1007.5,32.3,29.2,27.5,80,72,9.1,12.0,0.0,33.6,1
7,1008.2,30.1,27.9,26.4,86,90,2.9,24.0,33.6,122.5,1
7,1008.3,29.4,26.9,23.9,91,93,0.0,23.0,122.5,4.6,1
7,1006.9,31.8,28.5,24.5,83,86,4.6,25.0,4.6,5.1,1
7,1006.9,32.4,29.6,26.9,80,79,7.8,22.0,5.1,0.8,0
7,1008.2,33.4,30.1,28.0,78,70,7.6,16.0,0.8,0.0,0
8,1010.3,32.7,30.0,28.3,79,51,9.2,16.0,0.0,1.1,1
8,1010.3,32.7,29.4,28.0,79,64,8.5,14.0,1.1,0.0,0
8,1007.5,32.2,29.1,27.3,76,39,10.4,17.0,0.0,0.0,0
8,1005.1,33.1,30.0,27.5,74,28,10.7,18.0,0.0,41.6,1
8,1005.5,33.7,29.4,24.3,79,62,8.7,13.0,41.6,1.6,1
8,1006.0,32.2,28.4,25.0,81,82,6.4,20.0,1.6,39.1,1
8,1004.5,32.2,28.8,25.7,84,81,6.1,23.0,39.1,18.0,1
8,1003.5,32.2,28.8,25.8,84,84,7.4,28.0,18.0,0.2,0
8,1003.9,32.6,29.6,27.7,82,76,10.2,17.0,0.2,0.0,0
8,1006.2,33.7,30.2,28.0,77,46,8.8,8.0,0.0,22.2,1
8,1008.7,30.1,28.3,26.9,88,69,1.8,6.0,22.2,3.0,1
8,1009.5,32.6,29.3,27.1,79,61,6.7,11.0,3.0,3.8,1
8,1008.7,32.7,29.8,27.9,79,54,8.0,13.0,3.8,8.7,1
8,1009.2,31.7,29.4,28.0,79,56,6.9,11.0,8.7,13.5,1
8,1010.4,29.6,28.1,26.1,83,68,4.8,13.0,13.5,5.1,1
8,1010.3,30.1,27.1,25.3,85,80,1.4,13.0,5.1,3.2,1
8,1010.1,32.6,28.3,26.2,83,73,7.6,8.0,3.2,0.0,0
8,1011.7,30.9,28.6,26.9,84,74,5.5,16.0,0.0,56.4,1
8,1012.9,30.1,27.5,25.3,92,87,2.3,29.0,56.4,22.1,1
8,1012.6,32.1,28.0,24.5,85,82,8.7,15.0,22.1,0.0,0
8,1009.8,32.8,29.4,27.2,78,57,10.9,18.0,0.0,9.1,1
8,1008.4,31.9,28.9,26.5,83,74,9.0,32.0,9.1,23.7,1
8,1008.6,31.8,28.5,25.1,84,78,5.3,27.0,23.7,42.6,1
8,1010.4,29.3,26.5,25.3,93,88,2.0,18.0,42.6,5.2,1
8,1010.4,30.5,28.0,26.3,82,88,4.3,12.0,5.2,0.0,0
8,1008.7,31.5,28.4,27.2,82,67,5.3,5.0,0.0,0.0,0
8,1007.5,32.0,28.8,26.4,78,43,9.8,5.0,0.0,30.1,1
8,1007.2,30.8,27.9,24.7,81,44,5.4,6.0,30.1,0.0,0
8,1006.6,32.9,29.2,27.1,78,71,9.1,14.0,0.0,0.0,0
8,1004.1,32.6,29.7,27.7,74,80,7.6,10.0,0.0,0.0,0
8,1002.4,33.0,30.4,28.1,69,83,4.6,10.0,0.0,0.0,0
9,1002.9,34.1,31.2,29.0,62,78,7.2,14.0,0.0,16.2,1
9,1003.5,31.3,29.5,25.7,70,86,0.7,14.0,16.2,47.4,1
9,1003.6,27.8,26.0,24.8,93,88,0.0,28.0,47.4,3.5,1
9,1005.5,28.0,26.8,25.2,89,88,0.4,24.0,3.5,4.9,1
9,1007.5,30.8,27.8,25.8,86,70,5.1,13.0,4.9,0.0,0
